geneID	geneLength	geneProduct	BUBUP	BUBUG	BUBUN	BUBUO	BUBUC	BUBUH
650470756	2412	ATPase AAA-2 domain protein	191.77	168.86	150.47	160.8	186.7	198.88
650470757	948	transposase, IS4 family	0	0	0	0	0	0
650470758	2829	excinuclease ABC, A subunit	314.07	190.88	359.68	358.38	148.05	153.78
650470759	1047	3D domain-containing protein	716.46	819.44	764.49	862.35	631.28	700.66
650470760	1983	Excinuclease ABC subunit B	226.42	128.54	168.32	198.1	153.83	166.63
650470761	360	hypothetical protein	516.21	354.01	382.57	505.76	581.73	485.52
650470762	2184	DNA topoisomerase (ATP-hydrolyzing)	21.74	37.3	11.13	15.99	29.38	25.12
650470763	1986	DNA gyrase subunit B domain protein	154.36	143.56	177.86	156.98	164.57	166.38
650470764	447	hypothetical protein	6.07	61.73	14.5	13.95	27.08	17.12
650470765	195	hypothetical protein	13.91	26.95	24.93	25.58	18.62	13.09
650470766	441	hypothetical protein	0	2.98	7.35	0	0	0
650470767	771	protein of unknown function DUF1212	0	3.41	2.1	1.62	0	3.31
650470768	618	spore coat assembly protein SafA	0	2.13	0	0	1.96	0
650470769	1371	MATE efflux family protein	108.83	155.25	95.73	83.68	263.12	268.93
650470770	2241	methyl-accepting chemotaxis sensory transducer	16.34	40.45	7.95	17.81	73.46	109.31
650470771	1476	hypothetical protein	18.38	15.13	9.88	15.21	23.78	21.61
650470772	1119	phosphoserine aminotransferase apoenzyme (EC 2.6.1.52)	1075.24	186.69	849.96	1035.32	1024.46	922.37
650470773	444	hypothetical protein	21.39	26.63	7.3	16.85	24.54	22.99
650470774	1152	Integrase catalytic region	0	0	0	0	1.05	2.21
650470775	447	hypothetical protein	6.07	26.45	3.62	5.58	13.54	5.71
650470776	2043	hypothetical protein	4.65	4.5	1.59	1.83	1.19	1.87
650470777	1287	homoserine dehydrogenase (EC 1.1.1.3)	120.15	155.17	61.69	119.18	109.11	106.07
650470778	2358	helicase c2	82.84	247.95	100.32	58.7	112.43	88.19
650470779	1110	MCP methyltransferase, CheR-type	18.33	24.86	16.06	19.1	45.8	34.48
650470780	1275	response regulator receiver sensor signal transduction histidine kinase	9.58	6.18	11.44	7.82	8.54	4
650470781	108	hypothetical protein	0	12.17	30.01	23.09	11.21	23.63
650470782	1209	isocitrate dehydrogenase (NADP) (EC 1.1.1.42)	724.8	361.88	440.92	706.57	491.62	497.03
650470783	1359	protein of unknown function DUF815	102.81	76.38	96.57	115.62	110.45	120.16
650470784	948	aldo/keto reductase	273.3	440.73	263.21	277.57	218.35	197.83
650470785	1443	glycogen/starch synthase, ADP-glucose type	4.7	63.74	8.98	9.51	274.32	471.24
650470786	309	Coat F domain protein	4.39	8.5	0	4.04	3.92	0
650470787	219	hypothetical protein	0	24	29.59	22.78	5.53	23.3
650470788	696	ribosomal large subunit pseudouridine synthase D (EC 5.4.99.-)	83.81	47.19	86.14	46.59	43.48	58.66
650470789	876	hypothetical protein	10.84	36	22.2	21.35	20.73	21.85
650470790	114	hypothetical protein	0	0	0	0	0	0
650470791	960	D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding protein	40.98	34.22	42.19	32.48	21.44	18.61
650470792	2436	cellobiose phosphorylase (EC 2.4.1.20)	85.75	57.17	61.19	105.97	90.44	86.42
650470793	1692	endoglucanase Cel9M	62.53	163.84	67.99	81.81	79.41	64.09
650470794	1605	diguanylate cyclase and metal dependent phosphohydrolase	87.05	104.78	62.59	85.47	79.95	82.67
650470795	1155	Serine-type D-Ala-D-Ala carboxypeptidase	12.92	27.3	8.42	15.12	25.15	13.26
650470796	927	type 3a cellulose-binding domain protein	304.37	355.75	216.74	313.45	331.69	472.06
650470797	1455	glycoside hydrolase family 18	45.68	193.24	53.45	57.43	144.76	149.06
650470798	1434	glycoside hydrolase family 8	1060.4	1844.36	1184.14	1027.92	1229.1	1134.35
650470799	798	RNA polymerase sigma-I factor	314.47	377.04	424.36	348.49	310.98	313.36
650470800	2037	type 3a cellulose-binding domain protein	71.92	123.84	73.97	76.53	97.46	92.07
650470801	1488	methyl-accepting chemotaxis sensory transducer	93.9	139.51	70.78	101.41	121.22	120.89
650470802	1122	Alanine--glyoxylate transaminase	518.65	167.45	362.47	546.84	224.41	178.52
650470803	426	hypothetical protein	6.37	15.42	7.61	8.78	0	2.99
650470804	372	hypothetical protein	0	3.53	0	3.35	0	3.43
650470805	1296	glutamate-5-semialdehyde dehydrogenase (EC 1.2.1.41)	1066.55	635.64	1023.93	1294.22	946.19	999.18
650470806	654	HAD-superfamily hydrolase, subfamily IA, variant 1	60.15	22.1	32.21	53.39	44.42	56.57
650470807	2124	peptidase S1 and S6 chymotrypsin/Hap	17.24	329.7	17.55	14.09	312.32	350.19
650470808	585	Rhomboid family protein	132.17	208.87	102.48	117.25	180.03	157.02
650470809	1410	Dockerin type 1	59.65	49.39	41.37	41.57	57.52	49.77
650470810	1053	twitching motility protein	3.86	48.66	3.08	1.18	80.47	66.64
650470811	2139	histidine kinase	0	33.78	1.51	0.58	15.28	10.74
650470812	624	hypothetical protein	4.35	8.42	2.6	0	5.82	4.09
650470813	1341	protein of unknown function DUF58	12.14	11.76	7.25	13.95	20.76	22.83
650470814	990	ATPase associated with various cellular activities AAA_3	13.7	14.6	11.46	8.82	12.23	10.31
650470815	1152	hypothetical protein	20.02	25.09	19.69	8.66	28.37	22.15
650470816	2541	transglutaminase domain-containing protein	82.21	85.32	72.69	71.16	106.24	127.53
650470817	1191	protein of unknown function UPF0027	44.42	22.06	34.01	29.32	51.84	50.35
650470818	2409	peptidase C11 clostripain	95.16	65.99	107.62	111.82	156.28	210.78
650470819	948	transposase, IS4 family	0	0	0	0	0	0
650470820	1806	DNA mismatch repair protein MutS domain protein	36.8	7.28	20.63	34.53	25.47	36.03
650470821	2463	Carbohydrate binding family 6	22.03	30.94	30.92	29.87	14.74	15.02
650470822	378	transcriptional regulator, ArsR family	1001.21	371.91	1063.04	989.74	345.87	448.89
650470823	2124	cadmium-translocating P-type ATPase	402.34	140.42	424.9	490.84	107.15	117.73
650470824	849	copper amine oxidase-like domain-containing protein	110.24	142.37	53.44	121.92	105.51	81.15
650470825	900	hypothetical protein	39.19	42.34	21.6	47.11	57.84	63.79
650470826	675	hypothetical protein	44.21	83.7	33.61	35.1	60.97	64.26
650470827	783	VTC domain	27.72	82.22	31.04	31.85	58.75	50.51
650470828	3156	Spore coat protein CotH	18.05	53.7	17.46	16.99	34.9	49.72
650470829	1131	aldo/keto reductase	1250.93	1463.72	1413.99	1265.81	1227.65	1165.26
650470830	231	glutaredoxin-like protein, YruB-family	3400	2474.16	3002.08	3255.34	1388.7	1132.21
650470831	2532	AMP-dependent synthetase and ligase	167.15	56.56	78.07	117.22	32.99	39.3
650470832	591	GCN5-related N-acetyltransferase	68.86	168.96	54.83	52.75	88.08	62.6
650470833	996	hypothetical protein	65.37	54.08	56.94	63.86	48.62	49.96
650470834	1338	Radical SAM domain protein	337.6	184.61	375.4	331.81	218.94	243.15
650470835	1707	hypothetical protein	237.6	117.76	217.37	301.72	213.46	256.36
650470836	1020	NAD-dependent epimerase/dehydratase	29.26	56.68	19.06	24.45	40.35	48.78
650470837	441	hypothetical protein	95.35	122.15	69.81	65.04	123.52	112.83
650470838	345	hypothetical protein	114.02	194.22	140.89	115.67	140.35	147.92
650470839	408	hypothetical protein	448.83	283.38	246.22	339.28	492.52	403.38
650470840	1740	UvrD/REP helicase	66.26	96.65	88.46	71.67	157.93	191.37
650470841	2091	SMC domain protein	38.92	59.06	48.04	43.54	126.78	189.14
650470842	1530	ADP-ribosylation/Crystallin J1	122.35	60.97	103.78	114.93	165.36	200.13
650470843	1224	transposase mutator type	0	0	0	0	0	0
650470844	264	hypothetical protein	0	0	6.14	0	9.17	0
650470845	345	hypothetical protein	7.86	11.42	9.39	14.46	17.54	14.79
650470846	126	hypothetical protein	21.53	20.86	0	0	9.61	10.13
650470847	474	5-nitroimidazole antibiotic resistance protein	0	0	0	2.63	5.11	5.38
650470849	165	hypothetical protein	8.22	0	19.64	0	7.34	7.73
650470850	807	metallophosphoesterase	23.53	94.43	20.08	24.73	91.5	77.47
650470851	1347	Glucose-6-phosphate isomerase	406.84	128.75	267.04	412.91	249.83	221.63
650470852	225	small acid-soluble spore protein alpha/beta type	0	0	7.2	5.54	0	0
650470853	2388	phenylalanyl-tRNA synthetase beta subunit (EC 6.1.1.20)	115.88	64.37	91.6	83.03	56.27	52.89
650470854	1020	phenylalanyl-tRNA synthetase, alpha subunit (EC 6.1.1.20)	42.56	28.34	19.06	30.57	36.79	63.79
650470855	774	protein of unknown function DUF975	171.75	72.99	106.76	174.01	175.17	210.99
650470856	1347	broad-specificity cellobiase (EC 3.2.1.21)	129.91	74.13	89.01	104.62	146.49	194.17
650470857	192	hypothetical protein	2550.46	4680.65	2801.74	2500.63	3272.21	3176.23
650470858	1005	glycoside hydrolase family 16	13.5	18.3	9.67	7.45	9.64	12.69
650470859	1062	transcriptional regulator, LacI family	107.29	138.56	86.96	135.04	118.55	100.91
650470860	309	glycosyl transferase family 2	4.39	25.51	0	8.07	0	4.13
650470861	834	hypothetical protein	29.28	69.32	36.91	35.89	47.9	19.89
650470862	2232	UvrD/REP helicase	24.92	48.27	32.67	32.41	17.9	20.01
650470863	1959	hypothetical protein	155.8	158.28	151.36	145.78	87.75	102.9
650470864	288	protein of unknown function DUF1294	1007.94	1537.4	1271.47	1043.55	920.51	1054.31
650470865	573	response regulator receiver and ANTAR domain protein	776.48	424.2	599.48	798.73	1806.29	1520.73
650470866	1323	L-glutamine synthetase (EC 6.3.1.2)	637.74	385.32	668.69	637.2	1731.16	1505.32
650470867	723	glutamate synthase (NADPH) GltB3 subunit (EC 1.4.1.13)	776.74	238.06	564.75	538.15	1650.87	1436.39
650470868	1236	FAD-dependent pyridine nucleotide-disulfide oxidoreductase	1622.07	248.74	1570.47	1436.75	2036.16	1844.55
650470869	429	iron-sulfur cluster-binding protein	2216.53	223.57	1710.93	2031.94	2539.57	2545.66
650470870	1506	glutamate synthase (NADPH) GltB2 subunit (EC 1.4.1.13)	2493.18	262.6	2150.69	2560.38	3251.39	2972.65
650470871	1092	glutamine amidotransferase class-II	1773.85	194.91	1841.37	2019.06	3494.13	3326.21
650470872	2094	glutamine synthetase catalytic region	8134.33	295.53	9148.33	9485.23	8629.79	12189.01
650470873	384	hypothetical protein	226.08	263.46	118.15	211.09	179.69	245.86
650470874	1185	sodium/proton antiporter, CPA1 family (TC 2.A.36)	1.14	4.43	0	0	3.06	1.08
650470877	1800	proteinase inhibitor I4 serpin	6.03	28.47	7.2	7.62	27.57	14.88
650470878	1803	proteinase inhibitor I4 serpin	1.5	12.39	3.59	3.46	5.37	4.95
650470879	600	non-canonical purine NTP pyrophosphatase, rdgB/HAM1 family	214.78	284.67	178.23	174.59	282.46	289.18
650470880	792	ribonuclease PH	46.24	31.52	57.28	47.24	38.21	38.66
650470881	1173	Lipoprotein LpqB, GerMN domain	15.03	33.6	13.81	11.69	49.54	20.67
650470882	990	UDP-galactose 4-epimerase (EC 5.1.3.2)	52.07	86.26	36.01	51.65	69.7	42.53
650470883	2847	cell wall hydrolase/autolysin	10.96	93.68	5.69	7.45	44.22	28.23
650470884	1104	type IV pilus assembly protein PilM	3194.6	5472.06	3721.96	3597.75	4218.21	4125.57
650470885	546	protein of unknown function DUF208	54.66	40.91	17.81	15.99	44.34	44.4
650470886	993	Holliday junction DNA helicase subunit RuvB	32.78	15.88	16.32	25.12	31.7	28.27
650470887	609	Holliday junction DNA helicase subunit RuvA	20.05	25.89	7.98	8.19	37.77	29.33
650470888	489	Holliday junction endonuclease RuvC (EC 3.1.22.4)	24.97	42.99	13.25	17.85	49.51	44.35
650470889	1218	argininosuccinate synthase (EC 6.3.4.5)	11.14	36.68	10.64	12.29	77.52	93.22
650470890	1377	argininosuccinate lyase	45.31	46.75	36.48	38.04	72.97	115.81
650470891	198	metal-dependent phosphohydrolase, HD region	20.55	66.36	8.18	18.89	30.57	6.44
650470892	351	hypothetical protein	595.15	1190.34	507.78	500.96	1896.84	1730.15
650470893	1137	polysaccharide deacetylase	348.37	212.62	249.38	364.14	232.1	246.86
650470894	1893	sulfatase	76.67	61.77	46.22	76.42	79.93	60.66
650470895	1095	FAD-dependent pyridine nucleotide-disulfide oxidoreductase	1.24	0	0	0	0	0
650470896	216	hypothetical protein	0	0	0	0	0	0
650470897	240	hypothetical protein	0	5.47	0	0	0	0
650470898	453	hypothetical protein	0	0	0	0	0	0
650470899	1083	FAD dependent oxidoreductase	0	1.21	0	1.15	0	0
650470900	471	hypothetical protein	11.52	13.95	0	5.3	25.7	13.54
650470901	369	response regulator receiver	14.7	74.77	17.56	20.28	91.86	86.44
650470902	681	4Fe-4S ferredoxin iron-sulfur binding domain protein	21.91	84.89	28.55	36.62	167.09	200.46
650470903	558	hypothetical protein	141	40.03	84.21	176.56	121.49	123.47
650470904	291	protein of unknown function UPF0044	414.87	130.94	467.71	411.4	187.2	227.98
650470905	225	hypothetical protein	14812.72	10289.03	14215.29	15197.62	13267.4	12769.4
650470906	1275	GTP-binding protein Obg/CgtA	158.52	58.74	128.35	121.28	63.61	60.04
650470907	279	LSU ribosomal protein L27P	1594.71	1158.46	1149.88	1349.87	1375.4	1280.38
650470908	342	protein of unknown function DUF464	436.29	434.11	540.09	444.86	350.42	238.75
650470909	312	LSU ribosomal protein L21P	4434.64	1355.98	5151.67	3601.31	1303.65	1116.33
650470910	1473	RNAse G (EC 3.1.4.-)	83.8	82.95	91.3	72.81	46.84	38.11
650470911	840	Protein of unknown function DUF2344	19.38	26.59	19.29	22.27	23.06	12.15
650470912	1842	Radical SAM domain protein	326.97	306	272.69	324.29	363.42	334.54
650470913	1062	hypothetical protein	26.82	42.06	21.36	14.09	26.22	3.6
650470914	291	protein of unknown function DUF1292	694.55	388.29	495.55	407.12	461.75	258.67
650470915	426	Holliday junction resolvase YqgF	124.18	154.21	129.32	84.89	110.82	50.91
650470916	948	aldo/keto reductase	439.28	583.48	514.46	513.03	314.12	220.71
650470917	273	protein of unknown function DUF965	2260.79	1968.39	1982.32	2083.02	3649.32	3710.59
650470918	1305	RNA modification enzyme, MiaB family	16.63	27.18	31.04	25.8	29.68	22.49
650470919	228	phosphoryl transfer system HPr	9876.1	6027.65	6736.97	8198.93	7820.66	10228.83
650470920	468	protein of unknown function DUF523	5.8	5.61	6.92	2.66	12.93	2.73
650470921	2274	RNAse R (EC 3.1.-.-)	10.14	33.51	7.13	10.97	34.07	23
650470922	477	transposase IS200-family protein	0	0	0	0	0	0
650470923	552	metal dependent phosphohydrolase	496.39	1030.62	399.2	560.28	859.65	570.88
650470924	240	preprotein translocase, SecG subunit	5748.07	2156.93	2903.01	4401.12	1573.69	1291.75
650470925	1302	enolase	1088.72	597.39	787.74	1092.86	716.83	572.25
650470926	1638	diguanylate cyclase and metal dependent phosphohydrolase	1.66	6.42	7.91	6.09	10.35	7.01
650470927	1536	phosphoglycerate mutase (EC 5.4.2.1)	1280.53	1218.92	1580.2	1415.13	695.9	771.63
650470928	756	triosephosphate isomerase (EC 5.3.1.1)	1128.6	429.27	739.42	1148.1	385.9	356.08
650470929	1194	phosphoglycerate kinase (EC 2.7.2.3)	298.79	392.84	301.26	367.65	381.21	326.97
650470930	1011	glyceraldehyde-3-phosphate dehydrogenase, type I	4035.89	2851.26	2658.8	3760.94	3707.02	3721.42
650470931	726	4'-phosphopantetheinyl transferase	7.47	10.86	13.39	5.15	6.67	8.79
650470932	8265	Beta-ketoacyl synthase	8.37	4.45	10.39	7.24	5.71	1.85
650470933	972	hypothetical protein	5.58	4.06	1.67	0	3.74	5.25
650470934	1485	AMP-dependent synthetase and ligase	0.91	2.65	3.27	1.68	1.63	1.72
650470935	1038	Beta-ketoacyl-acyl-carrier-protein synthase I	9.15	1.27	3.12	4.81	7	6.15
650470936	246	phosphopantetheine-binding protein	22.06	37.39	26.35	20.28	49.21	67.42
650470937	1035	Beta-ketoacyl-acyl-carrier-protein synthase I	87.81	34.27	68.88	66.27	49.12	69.03
650470938	1518	diguanylate cyclase and metal dependent phosphohydrolase	164.42	51.93	114.21	169.23	75.76	143.72
650470939	495	RNA methyltransferase, TrmH family, group 2	16.44	15.93	0	12.6	12.23	15.46
650470940	465	CheC domain protein	0	0	0	0	10.41	5.49
650470941	579	stage V sporulation protein ae	4.69	2.27	2.8	8.62	2.09	0
650470942	372	stage V sporulation protein AE	0	0	0	0	0	0
650470943	1023	stage V sporulation protein AD	0	0	0	1.22	0	1.25
650470944	444	stage V sporulation protein AC	0	0	0	0	0	0
650470945	189	hypothetical protein	0	0	0	6.6	0	0
650470946	747	RNA polymerase, sigma subunit, RpoX/SigF	7.26	7.04	2.17	8.35	4.86	1.71
650470947	450	anti-sigma regulatory factor, serine/threonine protein kinase	0	5.84	0	8.31	0	0
650470948	336	anti-anti-sigma regulatory factor, SpoIIAA	0	3.91	0	0	0	0
650470949	267	Phosphotransferase system, phosphocarrier protein HPr	106.69	98.42	60.68	126.11	108.81	71.67
650470950	954	protein of unknown function DUF199	21.33	67.48	11.89	31.37	53.29	34.77
650470951	1980	glycogen debranching enzyme	15.07	39.15	16.37	24.56	44.63	25.13
650470952	1320	protein of unknown function UPF0052 and CofD	14.39	32.85	17.18	13.23	39.43	31.9
650470953	876	hypothetical protein	49.55	86.99	33.29	44.13	100.88	85.93
650470954	915	UDP-N-acetylmuramate dehydrogenase (EC 1.1.1.158)	31.13	70.36	21.25	29.98	70.12	55.77
650470955	726	PHP domain protein	44.84	28.96	8.93	27.48	26.68	29.87
650470956	957	Hpr(Ser) kinase/phosphatase (EC 2.7.1.-)	49.61	41.19	33.86	45.61	68.31	41.33
650470957	318	Dockerin type 1	4.27	24.79	0	0	7.61	4.01
650470960	642	type IV pilus assembly PilZ	228.19	384.75	287.71	217.56	437.45	421.29
650470961	468	6,7-dimethyl-8-ribityllumazine synthase (EC 2.5.1.78)	571	353.73	304.67	538.26	191.41	117.22
650470962	1242	3,4-dihydroxy-2-butanone 4-phosphate synthase	137.61	246.48	165.68	124.51	147.17	96.56
650470963	657	riboflavin synthase alpha chain (EC 2.5.1.9)	450.09	1001.9	458.71	413.79	471.68	269.92
650470964	1107	riboflavin biosynthesis protein RibD	306.34	506.79	355.67	290.64	326.96	253.55
650470965	393	protein of unknown function UPF0047	51.77	16.72	37.11	88.85	30.8	51.94
650470966	657	tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33)	6.19	8	0	5.69	3.69	5.83
650470967	1170	iron-containing alcohol dehydrogenase	336.22	159.46	256.2	325.09	301.08	388.19
650470968	783	hypothetical protein	81.42	93.97	45.53	76.45	228.81	330.76
650470969	876	5,10-methylenetetrahydrofolate reductase (NAD(P)) (EC 1.5.1.20)	20.13	49.49	29.59	29.9	46.98	53.89
650470970	882	peptidase M50	1.54	1.49	0	1.41	1.37	4.34
650470971	918	Peptidase M23	4.43	12.88	5.3	4.08	5.27	9.73
650470972	264	protein of unknown function UPF0180	0	4.98	0	0	0	14.5
650470973	396	methylglyoxal synthase	1257.14	610.48	1129.29	1332.1	779.51	737.78
650470974	285	cell division topological specificity factor MinE	1037.59	659.24	1051.76	1050.16	828.26	716.24
650470975	801	septum site-determining protein MinD	618.12	400.23	420.75	572.94	528.95	520.83
650470976	684	septum site-determining protein MinC	25.78	40.34	28.43	38.29	60.17	72.74
650470977	2130	penicillin-binding protein 2	19.74	30.23	14.45	12.88	38.65	28.75
650470978	531	rod shape-determining protein MreD	17.88	74.23	30.51	18.79	52.43	74.48
650470979	864	rod shape-determining protein MreC	58.09	59.31	43.13	57.73	109.28	113.7
650470980	1023	rod shape-determining protein MreB	47.74	52.66	42.76	70.7	115.96	130.95
650470981	603	maf protein	71.99	93.69	42.99	68.25	216.81	158.68
650470982	885	hypothetical protein	0	4.45	1.83	0	1.37	1.44
650470983	633	Negative regulator of genetic competence	3546.55	3709.13	5001.63	4525.31	4253.11	4984.31
650470984	546	hypothetical protein	245.95	486.08	373.91	283.22	359.17	434.62
650470985	1680	protein serine/threonine phosphatase	47.64	78.21	31.83	68.29	113.13	110.11
650470986	2448	ATP-dependent protease La	561.32	1073.96	757.85	620.99	452.46	387.75
650470987	1206	glutamate N-acetyltransferase (EC 2.3.1.35)	59.61	40.31	42.99	59.98	62.23	70.88
650470988	432	CheW protein	200.96	526.15	390.07	190.52	344.66	369.16
650470989	516	hypothetical protein	5.26	33.1	3.14	7.25	11.73	24.72
650470990	207	hypothetical protein	8158.52	6391.61	5361.81	7602.91	5035.1	5559.31
